vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
TN31CH3319,2025-04-22 22:20:29.000,S,ATTIBELLE ,"12.776883,77.777119"
TN31CH3319,2025-04-23 00:44:11.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN31CH3319,2025-04-23 03:03:57.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN31CH3319,2025-04-23 03:47:41.000,W,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
TN31CH3319,2025-04-21 21:51:43.000,S,Magadi Road (P6) Plaza,"12.989944,77.472444"
TN31CH3319,2025-04-22 21:46:59.000,S,Hosur Road (P1) Toll,"12.858667,77.655833"
TN31CH3319,2025-04-22 23:33:31.000,N,Krishnagiri Plaza,"12.544583,78.201132"
MH04GR9723,2025-04-24 00:09:48.000,S,Arjunalli toll plaza,"19.361481,73.165874"
MH04GR9723,2025-04-23 13:24:54.000,N,Arjunalli toll plaza,"19.361481,73.165874"
MH04GR9725,2025-04-24 13:31:29.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
MH04GR9725,2025-04-24 15:49:33.000,S,Guilalu Toll Plaza,"14.053778,76.560573"
MH04GR9725,2025-04-23 21:06:55.000,S,Pallikonda Toll Plaza,"12.905829,78.951686"
MH04GR9725,2025-04-24 05:40:51.000,N,Vaniyambadi Toll Plaza,"12.648554,78.5833"
MH04GR9725,2025-04-24 09:11:39.000,N,ATTIBELLE ,"12.776883,77.777119"
MH04GR9725,2025-04-24 10:59:11.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
MH04GR9725,2025-04-24 11:03:02.000,N,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
MH04GR9725,2025-04-24 07:28:52.000,S,Krishnagiri Plaza,"12.544583,78.201132"
MH04GR9725,2025-04-24 11:21:59.000,N,Kulumapalya toll plaza,"13.114638,77.37463"
MH04GR9725,2025-04-24 12:34:13.000,N,Chokkenahalli toll plaza,"13.302065,77.161956"
MH04GR9725,2025-04-23 19:41:58.000,N,Chennasamaduram Toll Plaza,"12.910943,79.40121"
KA01AK3906,2025-04-22 12:42:35.000,N,Hattargi Toll Plaza,"16.1433,74.51696"
KA01AK3906,2025-04-22 14:35:53.000,N,Kognoli Toll Plaza,"16.5422,74.31825"
KA01AK3906,2025-04-22 03:29:11.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
KA01AK3906,2025-04-22 06:27:22.000,N,Chalageri Toll Plaza,"14.556782,75.728072"
KA01AK3906,2025-04-22 07:22:34.000,S,Bankapur,"14.90999,75.2798"
KA01AK3906,2025-04-22 17:21:23.000,N,Kini Toll Plaza,"16.8767054,74.2983001"
KA01AK3906,2025-04-23 22:31:33.000,S,Mulund(LBS),"19.1855,72.9586"
KA01AK3906,2025-04-23 22:50:29.000,N,Mulund(EEH),"19.1534,72.9657"
KA01AK3906,2025-04-23 13:12:32.000,N,Kamthana Toll Plaza,"17.845891,77.448414"
KA01AK3906,2025-04-22 04:29:38.000,S,Guilalu Toll Plaza,"14.053778,76.560573"
KA01AK3906,2025-04-22 11:39:06.000,E,Hirebgewadi toll plaza,"15.76311,74.64785"
KA01AK3906,2025-04-23 13:25:10.000,S,Kopra Kharghar Toll Plaza,"19.037473, 73.078256"
KA01AK3906,2025-04-24 13:56:21.000,S,Mulund(EEH),"19.1534,72.9657"
KA01AK3906,2025-04-22 05:25:38.000,N,Hebbalu Toll Plaza,"14.375564,76.106875"
KA01AK3906,2025-04-22 01:39:05.000,W,Nalluru Devanahalli,"13.206308, 77.765553"
KA01AK3906,2025-04-22 18:53:52.000,W,TASAWADE TOLL PLAZA,"17.365756,74.122928"
KA01AK3906,2025-04-22 22:42:32.000,E,Anewadi Toll Plaza,"17.810312,73.971381"
KA01AK3906,2025-04-23 09:53:01.000,E,Khed-Shivapur Toll Plaza,"18.3313849,73.8525197"
KA01AK3906,2025-04-23 12:42:40.000,W,Khalapur Toll Plaza,"18.801047, 73.285379"
KA01AK3906,2025-04-23 11:27:48.000,W,Talegaon Toll Plaza,"18.713938, 73.645848"
KA01AK3906,2025-04-22 15:03:31.000,S,Kagal Check Post,"16.334688,74.19526"
KA01AK3906,2025-04-22 02:46:49.000,N,Chokkenahalli toll plaza,"13.302065,77.161956"
KA01AK3906,2025-04-22 02:23:16.000,S,Hulikunte,"13.2710, 77.3475"
MH12UM9369,2025-04-22 21:05:57.000,S,Guilalu Toll Plaza,"14.053778,76.560573"
MH12UM9369,2025-04-22 19:02:39.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
MH12UM9369,2025-04-22 00:32:39.000,S,ELECTRONIC  CITY Phase 1,"12.84615,77.671765"
MH12UM9369,2025-04-22 22:26:04.000,S,Kananakatte,"14.5381,76.4269"
MH12UM9369,2025-04-23 06:47:03.000,N,Thimmalapura,"15.05737,76.3569"
MH12UM9369,2025-04-23 10:29:18.000,S,Nagarhalla Toll Plaza,"16.290371,75.923507"
MH12UM9369,2025-04-23 16:19:16.000,S,Bijapur Toll Plaza,"16.786741,75.739648"
MH12UM9369,2025-04-24 07:05:31.000,N,Patas Plaza,"18.424491,74.466193"
MH12UM9369,2025-04-23 07:33:40.000,S,Hitnal,"15.323649,76.303646"
MH12UM9369,2025-04-23 07:41:39.000,S,Shahapur,"15.357898,76.312781"
MH12UM9369,2025-04-23 09:05:45.000,S,Vanagiri,"15.819341,76.174865"
MH12UM9369,2025-04-22 15:43:50.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
MH12UM9369,2025-04-22 17:11:08.000,N,Kulumapalya toll plaza,"13.114638,77.37463"
MH12UM9369,2025-04-22 18:06:31.000,N,Chokkenahalli toll plaza,"13.302065,77.161956"
MH12VT9459,2025-04-22 10:34:22.000,S,Kini Toll Plaza,"16.8767054,74.2983001"
MH12VT9459,2025-04-22 11:46:35.000,S,Kognoli Toll Plaza,"16.5422,74.31825"
MH12VT9459,2025-04-23 04:41:51.000,S,Chalageri Toll Plaza,"14.556782,75.728072"
MH12VT9459,2025-04-22 19:16:35.000,W,Hirebgewadi toll plaza,"15.76311,74.64785"
MH12VT9459,2025-04-22 18:04:34.000,S,Hattargi Toll Plaza,"16.1433,74.51696"
MH12VT9459,2025-04-22 22:19:10.000,N,Bankapur,"14.90999,75.2798"
MH12VT9459,2025-04-23 05:45:12.000,S,Hebbalu Toll Plaza,"14.375564,76.106875"
MH12VT9459,2025-04-23 07:06:32.000,N,Guilalu Toll Plaza,"14.053778,76.560573"
MH12VT9459,2025-04-23 08:58:25.000,N,Karjeevanhally Toll Plaza,"13.612918,76.953866"
MH12VT9459,2025-04-21 23:31:59.000,W,Khed-Shivapur Toll Plaza,"18.3313849,73.8525197"
MH12VT9459,2025-04-22 07:19:37.000,W,Anewadi Toll Plaza,"17.810312,73.971381"
MH12VT9459,2025-04-22 08:42:42.000,E,TASAWADE TOLL PLAZA,"17.365756,74.122928"
MH12VT9459,2025-04-24 06:56:16.000,W,Nelamangala Toll Plaza,"13.0924871,77.3944374"
MH12VT9459,2025-04-23 10:55:37.000,S,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
MH12VT9459,2025-04-23 11:20:53.000,S,Magadi Road (P6) Plaza,"12.989944,77.472444"
MH12VT9459,2025-04-22 11:37:42.000,N,Kagal Check Post,"16.334688,74.19526"
MH12VT9459,2025-04-24 06:05:54.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
MH12VT9459,2025-04-23 10:48:42.000,S,Kulumapalya toll plaza,"13.114638,77.37463"
MH12VT9459,2025-04-23 10:05:58.000,S,Chokkenahalli toll plaza,"13.302065,77.161956"
HR47E2176,2025-04-23 22:48:09.000,S,Dighal Toll Plaza,"28.776746,76.621688"
HR47E2176,2025-04-24 13:03:32.000,S,Chottian User fee Plaza,"29.829579,75.785305"
HR47E2176,2025-04-23 23:25:05.000,N,Madina Toll Plaza,"28.9374978,76.3981516"
HR47E2176,2025-04-23 20:42:03.000,S,Farukhnagar,"28.455781,76.856801"
HR47E4854,2025-04-24 11:16:35.000,N,Madai Fee Plaza,"22.553803,79.115999"
HR47E4854,2025-04-24 14:43:19.000,N,Mohtara Toll Plaza,"23.4336923,80.0873052"
HR47E4854,2025-04-24 13:24:47.000,S,Bahoripar TOLL PLAZA,"23.04675,79.9073666"
HR47E4854,2025-04-23 23:24:54.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
HR47E4854,2025-04-24 00:08:57.000,N,KAMPTEE KANHAN BYPASS CHECK T,"21.244457,79.2490091"
HR47E4854,2025-04-24 00:59:05.000,N,MANSAR TOLL PLAZA,"21.382312,79.25332"
HR47E4854,2025-04-24 09:18:46.000,S,Khawasa Toll Plaza,"21.703044,79.433797"
HR47E4854,2025-04-24 00:45:12.000,N,Ramtek Border Checkpost,"21.255385,79.171631"
HR47E4854,2025-04-23 22:59:02.000,S,Waifal Toll Plaza,"20.978788, 78.932204"
NL01AF3093,2025-04-23 01:15:27.000,N,Dahalapara Toll Plaza,"26.476602,90.712074"
NL01AF3093,2025-04-23 10:31:11.000,S,TeliparaToll Plaza,"26.44398, 89.942892"
NL01AF3093,2025-04-23 21:04:25.000,S,Husludanga Toll Plaza,"26.5605725,88.9195854"
NL01AF3093,2025-04-22 10:16:58.000,N,Nazirakhat Toll Plaza," 26.121161,91.938698"
NL01AF3093,2025-04-23 22:10:06.000,S,Panikauri Toll Plaza,"26.573915,88.522596"
NL01AF3093,2025-04-24 15:43:55.000,N,Hariabara,"26.152636,87.445216"
NL01AF3093,2025-04-23 12:42:51.000,S,Guabari Toll Plaza,"26.476623,89.756542"
NL01AF3093,2025-04-23 19:46:02.000,S,Rangalibazna Fee Plaza,"26.68477778,89.23083333"
NL01AF3093,2025-04-24 02:16:34.000,S,Satbhaiya Fee Toll Plaza,"26.687394, 88.2310881"
NL01AF3093,2025-04-24 03:42:45.000,N,Jeerangachh toll Plaza,"26.34924, 88.0535763"
NL01AF3093,2025-04-22 06:10:46.000,S,Raha,"26.245792,92.541470"
NL01AF3093,2025-04-23 00:07:32.000,N,Galia Toll Plaza,"26.442682,91.048867"
NL01AF3093,2025-04-22 21:58:01.000,S,Madanpur Toll Plaza,"26.3093870,91.7164080"
NL01AF3093,2025-04-23 09:31:12.000,S,Patgaon Toll Plaza,"26.567821,90.218439"
NL01AF3093,2025-04-24 15:16:38.000,N,Kakan Toll Plaza,"26.144405, 87.580533"
KA01AM2385,2025-04-24 10:28:39.000,W,Khed-Shivapur Toll Plaza,"18.3313849,73.8525197"
KA01AM2385,2025-04-24 12:41:25.000,W,Anewadi Toll Plaza,"17.810312,73.971381"
KA01AM2385,2025-04-24 16:00:20.000,E,TASAWADE TOLL PLAZA,"17.365756,74.122928"
KA01AM2385,2025-04-24 00:30:08.000,E,Khalapur Toll Plaza,"18.801047, 73.285379"
KA01AM2385,2025-04-24 08:13:32.000,E,Talegaon Toll Plaza,"18.713938, 73.645848"
KA01AM2385,2025-04-23 22:52:47.000,E,Shilphata NH48 Toll Plaza,"19.097790,73.071728"
NL01AH5412,2025-04-23 09:12:09.000,N,Ghatabillod Toll Plaza,"22.644110, 75.568497"
NL01AH5412,2025-04-24 06:50:57.000,W,Tragad Toll Plaza,"23.128540, 72.592570"
NL01AH5412,2025-04-24 06:26:29.000,S,Ranasan Toll Plaza,"23.096350, 72.686190"
NL01AH5412,2025-04-22 07:14:13.000,S,PawangaonFee Plaza,"21.181778,79.181005"
NL01AH5412,2025-04-24 07:14:21.000,N,Adalaj Toll Plaza,"23.186490, 72.560200"
NL01AH5412,2025-04-21 21:53:03.000,N,Mathni,"21.139545,79.365105"
NL01AH5412,2025-04-22 09:26:39.000,S,Selu Toll Plaza,"21.193194,78.896639"
NL01AH5412,2025-04-23 20:38:09.000,W,Bhatwada Toll Plaza,"22.79296,73.842845"
NL01AH5412,2025-04-24 06:37:36.000,W,Bhat Toll Plaza,"23.115640, 72.642100"
NL01AH5412,2025-04-21 19:15:45.000,W,Sendurwafa toll plaza,"21.088244,80.034186"
NL01AH5412,2025-04-22 09:07:36.000,N,Gondkhairi Plaza,"21.137001,78.89666"
NL01AH5412,2025-04-22 19:48:51.000,S,Baharagaon Toll Plaza,"22.315154, 77.250122"
NL01AH5412,2025-04-23 07:33:27.000,W,SONWAY Toll Plaza,"22.6118196,75.7764414"
NL01AH5412,2025-04-23 16:04:22.000,N,Dattigaon,"22.741519,74.836537"
NL01AH5412,2025-04-23 16:04:22.000,N,IVRCL ramp plaza,"22.741726, 74.836322"
NL01AH5412,2025-04-22 10:51:14.000,N,Saoner Check Post,"21.29053,78.4611"
NL01AH5412,2025-04-21 16:59:02.000,S,Deori Border Checkpost,"21.43425,80.263055"
NL01AH5412,2025-04-23 21:47:33.000,S,Vavadi Toll Plaza,"22.792571,73.533274"
NL01AH5412,2025-04-22 16:40:19.000,N,Milanpur Toll Plaza,"21.8636943,77.9571605"
NL01AH5412,2025-04-22 17:18:58.000,S,Gadha Plaza,"21.9192 ,77.7388"
NL01AH5412,2025-04-22 12:11:21.000,S,Khambara Toll Plaza,"21.6937297,78.3900797"
NL01AH5412,2025-04-24 05:23:56.000,S,Pithai Toll Plaza,"22.912793,72.957362"
RJ47GA1327,2025-04-23 17:37:28.000,W,Thakurtolla toll plaza,"21.117914,81.122298"
RJ47GA1327,2025-04-23 08:13:09.000,N,Kesla Plaza,"22.0177079,82.8681584"
RJ47GA1327,2025-04-24 09:15:46.000,N,Mathni,"21.139545,79.365105"
RJ47GA1327,2025-04-23 11:30:37.000,S,Bhojpuri Toll Plaza,"21.9322781,82.0123636"
RJ47GA1327,2025-04-23 17:01:47.000,N,Durg Bypass,"21.214518,81.287962"
RJ47GA1327,2025-04-24 06:27:26.000,W,Sendurwafa toll plaza,"21.088244,80.034186"
RJ47GA1327,2025-04-24 11:38:05.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
RJ47GA1327,2025-04-23 15:12:31.000,N,Tarapoungi plaza,"21.48295722,81.69098972"
RJ47GA1327,2025-04-24 04:50:57.000,S,Deori Border Checkpost,"21.43425,80.263055"
RJ47GA1327,2025-04-23 16:09:01.000,S,Kumhari,"21.2525171,81.5368479"
RJ47GA1327,2025-04-23 11:09:21.000,S,Mudhipar  TOLL PLAZA,"21.190040,81.159205"
RJ47GA1327,2025-04-23 10:29:03.000,S,Paraghat Toll Plaza,"22.010617,82.323591"
RJ47GA3457,2025-04-24 13:20:00.000,S,Ramol Toll Plaza,"22.984070, 72.663800"
RJ47GA3457,2025-04-24 14:28:28.000,N,Adalaj Toll Plaza,"23.186490, 72.560200"
RJ47GA3457,2025-04-24 13:46:53.000,S,Ranasan Toll Plaza,"23.096350, 72.686190"
RJ47GA3457,2025-04-24 13:57:45.000,W,Bhat Toll Plaza,"23.115640, 72.642100"
RJ47GA3457,2025-04-23 18:13:17.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
RJ47GA3457,2025-04-23 12:58:03.000,N,Achhad Border Checkpost,"20.07538,72.913338"
RJ47GA3457,2025-04-23 16:42:44.000,N,Boriach Toll Plaza,"20.885548,73.052162"
RJ47GA3457,2025-04-23 12:13:07.000,N,Charoti Toll Plaza,"19.890544,72.942644"
RJ47GA3457,2025-04-23 14:02:09.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
RJ47GA3457,2025-04-24 07:19:22.000,N,Mandva Toll Plaza,"21.7016001,73.0609234"
RJ47GA3457,2025-04-24 11:32:28.000,S,DodakaToll Plaza,"22.4374,73.0907"
DD01U9262,2025-04-21 20:59:43.000,S,Arjunalli toll plaza,"19.361481,73.165874"
DD01U9262,2025-04-22 11:26:10.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
DD01U9262,2025-04-24 08:35:38.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
DD01U9262,2025-04-22 17:18:06.000,S,Vadodara Toll Plaza,"22.413798,73.149308"
DD01U9262,2025-04-22 18:56:15.000,S,Kheda,"22.715938,72.740905"
DD01U9262,2025-04-24 00:02:22.000,N,Kheda,"22.715938,72.740905"
DD01U9262,2025-04-24 05:10:31.000,N,Vasad,"22.453302,73.070523"
DD01U9262,2025-04-24 14:37:06.000,S,Achhad Border Checkpost,"20.07538,72.913338"
DD01U9262,2025-04-22 02:05:07.000,N,Achhad Border Checkpost,"20.07538,72.913338"
DD01U9262,2025-04-22 10:00:59.000,N,Boriach Toll Plaza,"20.885548,73.052162"
DD01U9262,2025-04-24 10:17:41.000,S,Boriach Toll Plaza,"20.885548,73.052162"
DD01U9262,2025-04-24 15:04:58.000,S,Charoti Toll Plaza,"19.890544,72.942644"
DD01U9262,2025-04-22 01:20:06.000,N,Charoti Toll Plaza,"19.890544,72.942644"
DD01U9262,2025-04-22 08:48:39.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
DD01U9262,2025-04-24 11:28:45.000,S,Bhagwada Toll Plaza,"20.43495,72.917204"
DD01U9262,2025-04-24 07:26:59.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
DD01U9262,2025-04-22 15:13:45.000,N,Mandva Toll Plaza,"21.7016001,73.0609234"
DD01U9262,2025-04-22 16:08:58.000,N,L&T Vadodra,"22.015027,73.115049"
DD01U9262,2025-04-24 06:26:51.000,S,L&T Vadodra,"22.015027,73.115049"
GJ15AT3009,2025-04-24 00:26:37.000,W,Bakrol Toll Plaza,"22.935230, 72.519760"
GJ15AT3009,2025-04-24 07:53:49.000,S,Ahmedabad (Ring Road) Toll Pl,"22.973846,72.473028"
GJ15AT3009,2025-04-24 14:30:52.000,S,L&T Vadodra,"22.015027,73.115049"
GJ15AT3382,2025-04-23 23:37:29.000,N,Ramol Toll Plaza,"22.984070, 72.663800"
GJ15AT3382,2025-04-23 23:15:27.000,N,Ranasan Toll Plaza,"23.096350, 72.686190"
GJ15AT3382,2025-04-22 01:43:36.000,S,Ramol Toll Plaza,"22.984070, 72.663800"
GJ15AT3382,2025-04-22 02:06:54.000,S,Ranasan Toll Plaza,"23.096350, 72.686190"
GJ15AT3382,2025-04-21 23:39:53.000,S,Vadodara Toll Plaza,"22.413798,73.149308"
GJ15AT3382,2025-04-24 00:11:34.000,E,Bakrol Toll Plaza,"22.935230, 72.519760"
GJ15AT3382,2025-04-21 16:29:09.000,N,Mandva Toll Plaza,"21.7016001,73.0609234"
GJ15AT3382,2025-04-21 18:48:46.000,N,L&T Vadodra,"22.015027,73.115049"
NL01Q9501,2025-04-21 20:19:35.000,S,Achhad Border Checkpost,"20.07538,72.913338"
NL01Q9501,2025-04-23 22:51:32.000,N,Achhad Border Checkpost,"20.07538,72.913338"
NL01Q9501,2025-04-24 13:35:34.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
NL01Q9501,2025-04-24 14:57:27.000,N,Boriach Toll Plaza,"20.885548,73.052162"
NL01Q9501,2025-04-23 22:03:35.000,N,Charoti Toll Plaza,"19.890544,72.942644"
NL01Q9501,2025-04-21 22:35:05.000,S,Charoti Toll Plaza,"19.890544,72.942644"
NL01Q9501,2025-04-23 20:51:30.000,N,Khaniwade Toll Plaza,"19.519667,72.916898"
NL01Q9501,2025-04-22 05:32:44.000,S,Khaniwade Toll Plaza,"19.519667,72.916898"
TN12AP0786,2025-04-23 21:13:03.000,N,Sullurpet Plaza (NH-16),"13.744936,79.990993"
TN12AP0786,2025-04-24 06:52:14.000,N,Musunur Toll Plaza,"14.851945,79.987847"
TN12AP0786,2025-04-23 22:24:39.000,N,Nellore Plaza (NH- 16),"14.312218,79.916296"
TN12AP0786,2025-04-24 07:51:49.000,N,Tangatur Toll Plaza,"15.358166,80.040105"
TN12AP0786,2025-04-23 21:51:20.000,N,Budhanam Plaza (NH- 16),"14.059589,79.894624"
TN12AP0786,2025-04-24 09:43:54.000,S,Elchuru Toll Plaza,"16.107077,79.928762"
TN12AP0786,2025-04-24 10:44:04.000,S,Thummalacheruvu Toll Plaza,"16.538341,79.798918"
TN12AP0786,2025-04-24 11:58:04.000,S,Madugulapally TOLL PLAZA,"16.9794,79.4537"
TN12AP0786,2025-04-24 14:26:31.000,W,Ravi Ryal,"17.124448, 78.313874"
TN12AP0786,2025-04-21 18:29:13.000,N,Kolappancheri,"13.070524,80.071587"
TN12AP0786,2025-04-22 16:06:38.000,S,Palavedu,"13.140047,80.0530363"
TN12AP0786,2025-04-21 17:39:38.000,N,Varadharajapuram Toll plaza,"12.9300926,80.0799475"
TN12AP0786,2025-04-21 18:40:28.000,N,Palavedu,"13.140047,80.0530363"
TN12AP0786,2025-04-24 13:07:05.000,N,Pantangi,"17.232887,78.960464"
TN12AP0786,2025-04-23 14:23:34.000,N,SURAPATTU TOLL PLAZA,"13.136678,80.181624"
TN12AP0786,2025-04-23 19:02:34.000,N,Nallur Toll Plaza,"13.216958,80.169353"
MH43CE4277,2025-04-22 10:27:12.000,N,Guduru Toll Plaza,"17.485724,78.8217"
MH43CE4277,2025-04-22 11:45:16.000,W,Peddagolconda,"17.121417, 78.235572"
MH43CE4277,2025-04-22 19:47:52.000,W,Patancheru,"17.321673, 78.140518"
MH43CE4277,2025-04-22 20:50:58.000,N,Kamkole,"17.6457252,77.8198176"
MH43CE4277,2025-04-22 21:54:47.000,N,Mangalgi,"17.7454925,77.3171313"
MH43CE4277,2025-04-23 08:36:57.000,N,Sawaleshwar Toll Plaza ,"17.7643864,75.7558759"
MH43CE4277,2025-04-23 18:56:27.000,N,Varwade Toll Plaza,"17.957556,75.330977"
MH43CE4277,2025-04-23 19:41:34.000,N,Sardewadi Plaza,"18.096508,75.0661222"
MH43CE4277,2025-04-24 01:43:12.000,N,Patas Plaza,"18.424491,74.466193"
MH43CE4277,2025-04-24 05:30:53.000,W,Khalapur Toll Plaza,"18.801047, 73.285379"
MH43CE4277,2025-04-24 06:28:51.000,W,Shilphata NH48 Toll Plaza,"19.097790,73.071728"
MH43CE4277,2025-04-23 07:31:22.000,N,Phulwadi Toll Plaza,"17.7991202,76.1933353"
MH43CE4277,2025-04-24 04:07:33.000,W,Dehuroad NH48 Toll Plaza,"18.700286,73.692154"
MH43CE4277,2025-04-23 05:54:14.000,S,Omerga Border Checkpost,"17.495067,76.462114"
MH43CE4277,2025-04-24 04:50:13.000,W,Kusgaon Toll Plaza,"18.760371, 73.430045"
MH43CE4277,2025-04-24 04:47:01.000,W,Kusgaon NH48 Toll Plaza,"18.760253,73.439713"
MH43CE4277,2025-04-21 17:36:56.000,S,Komatipalli Fee  Plaza,"18.02173544,79.50000000"
MH43CE4277,2025-04-22 08:31:16.000,S,Komalla Fee Plaza,"17.77737111,79.28361111"
TN39CY6639,2025-04-23 05:09:01.000,N,Karjeevanhally Toll Plaza,"13.612918,76.953866"
TN39CY6639,2025-04-24 08:14:01.000,N,Chinthamani Toll Plaza,"9.8767572,78.1349936"
TN39CY6639,2025-04-23 03:24:19.000,N,Guilalu Toll Plaza,"14.053778,76.560573"
TN39CY6639,2025-04-23 13:48:16.000,E,Omalur Toll Plaza,"11.72034,78.07338"
TN39CY6639,2025-04-24 08:40:32.000,S,Kappalur,"9.844294,78.011209"
TN39CY6639,2025-04-23 00:32:32.000,S,Thimmalapura,"15.05737,76.3569"
TN39CY6639,2025-04-23 01:57:49.000,N,Kananakatte,"14.5381,76.4269"
TN39CY6639,2025-04-23 09:35:28.000,S,ATTIBELLE ,"12.776883,77.777119"
TN39CY6639,2025-04-23 12:41:47.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN39CY6639,2025-04-23 21:40:28.000,S,Rasampalayam Plaza,"11.193895,78.103219"
TN39CY6639,2025-04-24 01:24:50.000,S,Velanchettiyur,"10.6990089,77.93067"
TN39CY6639,2025-04-24 03:19:50.000,N,Kozhinjiipatti Plaza,"10.194334,77.909215"
TN39CY6639,2025-04-23 07:28:58.000,S,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
TN39CY6639,2025-04-22 23:39:31.000,N,Hitnal,"15.323649,76.303646"
TN39CY6639,2025-04-23 08:39:16.000,S,Hosur Road (P1) Toll,"12.858667,77.655833"
TN39CY6639,2025-04-23 11:08:35.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TN39CY6639,2025-04-23 07:21:37.000,S,Kulumapalya toll plaza,"13.114638,77.37463"
TN39CY6639,2025-04-23 06:24:58.000,S,Chokkenahalli toll plaza,"13.302065,77.161956"
TN39CY6639,2025-04-22 22:28:49.000,S,Halligudi Fee Plaza,"15.390900, 75.855100"
TN88U6399,2025-04-23 14:16:28.000,N,Hebbalu Toll Plaza,"14.375564,76.106875"
TN88U6399,2025-04-23 15:24:24.000,N,Chalageri Toll Plaza,"14.556782,75.728072"
TN88U6399,2025-04-23 16:56:36.000,S,Bankapur,"14.90999,75.2798"
TN88U6399,2025-04-23 23:27:20.000,N,Hattargi Toll Plaza,"16.1433,74.51696"
TN88U6399,2025-04-23 22:04:03.000,E,Hirebgewadi toll plaza,"15.76311,74.64785"
TN88U6399,2025-04-23 13:04:23.000,S,Guilalu Toll Plaza,"14.053778,76.560573"
TN88U6399,2025-04-24 01:00:30.000,N,Kognoli Toll Plaza,"16.5422,74.31825"
TN88U6399,2025-04-23 11:40:25.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
TN88U6399,2025-04-24 03:54:53.000,N,Kini Toll Plaza,"16.8767054,74.2983001"
TN88U6399,2025-04-23 00:22:57.000,E,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN88U6399,2025-04-23 03:52:12.000,S,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN88U6399,2025-04-23 07:51:41.000,N,ATTIBELLE ,"12.776883,77.777119"
TN88U6399,2025-04-24 05:32:09.000,W,TASAWADE TOLL PLAZA,"17.365756,74.122928"
TN88U6399,2025-04-24 06:39:43.000,E,Anewadi Toll Plaza,"17.810312,73.971381"
TN88U6399,2025-04-24 08:06:01.000,E,Khed-Shivapur Toll Plaza,"18.3313849,73.8525197"
TN88U6399,2025-04-23 09:25:23.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
TN88U6399,2025-04-23 09:34:03.000,N,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
TN88U6399,2025-04-24 10:37:19.000,W,Khalapur Toll Plaza,"18.801047, 73.285379"
TN88U6399,2025-04-24 01:16:51.000,S,Kagal Check Post,"16.334688,74.19526"
TN88U6399,2025-04-24 09:19:06.000,W,Talegaon Toll Plaza,"18.713938, 73.645848"
TN88U6399,2025-04-23 05:10:09.000,S,Krishnagiri Plaza,"12.544583,78.201132"
TN88U6399,2025-04-23 09:53:22.000,N,Kulumapalya toll plaza,"13.114638,77.37463"
TN88U6399,2025-04-23 10:48:54.000,N,Chokkenahalli toll plaza,"13.302065,77.161956"
HR38V7460,2025-04-24 11:14:03.000,N,Raibha toll plaza,"27.164087, 77.815004"
HR38V7460,2025-04-23 02:06:02.000,S,Maujpur,"28.284826,77.439340"
HR38V7460,2025-04-24 01:00:35.000,S,Gadpuri Toll Plaza,"28.24923826096969, 77.29142358676597"
HR38V7460,2025-04-24 02:09:56.000,S,Karman Toll Plaza,"27.855460, 77.402640"
HR38V7460,2025-04-24 10:37:14.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
HR38V7460,2025-04-24 16:12:28.000,N,Choundha,"26.468079,78.010109"
HR38V7460,2025-04-24 12:08:48.000,S,Baretha or Jajau,"26.932005,77.933357"
HR38V8502,2025-04-22 21:56:32.000,E,Brijghat Toll Plaza,"28.767149,78.110043"
HR38V8502,2025-04-23 00:50:43.000,S,Maujpur,"28.284826,77.439340"
HR38V8502,2025-04-24 08:43:13.000,N,Raibha toll plaza,"27.164087, 77.815004"
HR38V8502,2025-04-22 23:11:45.000,S,Chhajarsi Toll Plaza,"28.7017268,77.6197457"
